Step,Actual_Displacement,Predicted_Displacement,Residual
3624,7.314,15.915190193027446,-8.601190193027445
3625,7.469,15.917206796950278,-8.448206796950277
3626,7.46,15.919224037413025,-8.459224037413026
3627,7.313,15.9212419560986,-8.608241956098599
3628,7.234,15.923260597930891,-8.689260597930891
3629,7.046,15.925280011375317,-8.879280011375318
3630,7.248,15.927300248771445,-8.679300248771444
3631,7.094,15.929321366701616,-8.835321366701617
3632,7.265,15.931343426399964,-8.666343426399965
3633,7.38,15.933366494206766,-8.553366494206767
3634,7.452,15.935390642073852,-8.483390642073852
3635,7.275,15.937415948127494,-8.662415948127494
3636,7.34,15.93944249729615,-8.59944249729615
3637,7.099,15.941470382011472,-8.842470382011472
3638,7.241,15.943499702992192,-8.702499702992192
3639,7.329,15.945530570121942,-8.616530570121942
3640,7.621,15.9475631034336,-8.3265631034336
3641,7.126,15.949597434214754,-8.823597434214754
3642,7.175,15.951764984428278,-8.77676498442828
3643,7.341,15.953804383692724,-8.612804383692723
3644,7.279,15.955846098240007,-8.676846098240008
3645,7.202,15.957890320603205,-8.755890320603205
3646,7.216,15.959937262722683,-8.743937262722682
3647,7.252,15.96198715824486,-8.70998715824486
3648,7.29,15.964040265131947,-8.674040265131946
3649,7.344,15.966096868629787,-8.622096868629786
3650,7.182,15.96815728464887,-8.78615728464887
3651,7.159,15.970221863622937,-8.811221863622936
3652,7.159,15.97222671452564,-8.81322671452564
3653,7.106,15.974231616174164,-8.868231616174164
3654,7.264,15.976236572257136,-8.712236572257137
3655,7.175,15.978241586697662,-8.803241586697663
3656,7.312,15.980246663671682,-8.668246663671681
3657,7.255,15.982251807627993,-8.727251807627994
3658,7.147,15.984257023310104,-8.837257023310103
3659,7.234,15.98626231578013,-8.75226231578013
3660,7.011,15.988267690444914,-8.977267690444915
3661,7.147,15.990273153084651,-8.84327315308465
3662,7.224,15.992278709884246,-8.768278709884246
3663,7.217,15.994284367467724,-8.777284367467725
3664,7.122,15.996290132936023,-8.874290132936023
3665,7.18,15.998296013908547,-8.818296013908547
3666,7.257,16.000302018568902,-8.743302018568903
3667,7.239,16.002308155715287,-8.763308155715286
3668,7.325,16.004314434816074,-8.679314434816074
3669,7.092,16.00632086607119,-8.91432086607119
3670,7.364,16.008327460479983,-8.644327460479982
3671,7.165,16.010334229916335,-8.845334229916336
3672,6.952,16.0123411872119,-9.060341187211899
3673,7.372,16.01434834624845,-8.64234834624845
3674,7.048,16.016355722060503,-8.968355722060503
3675,7.279,16.018363330949416,-8.739363330949416
3676,7.282,16.020371190610504,-8.738371190610504
3677,7.195,16.022379320274805,-8.827379320274805
3678,7.242,16.024387740867343,-8.782387740867343
3679,7.098,16.026396475184164,-8.928396475184165
3680,7.355,16.028405548090532,-8.673405548090532
3681,7.486,16.03041498674322,-8.54441498674322
3682,7.297,16.032424820840124,-8.735424820840123
3683,7.239,16.034435082901005,-8.795435082901005
3684,7.194,16.03644580858372,-8.842445808583722
3685,7.441,16.038457037040963,-8.597457037040964
3686,7.391,16.04046881132334,-8.64946881132334
3687,7.594,16.042481178835548,-8.448481178835547
3688,7.396,16.044494191853488,-8.648494191853487
3689,6.595,16.046507908111415,-9.451507908111417
3690,7.513,16.048522391469795,-8.535522391469796
3691,7.107,16.05053771267626,-8.94353771267626
3692,7.481,16.05255395023417,-8.57155395023417
3693,7.54,16.054556676467953,-8.514556676467954
3694,7.281,16.056559389104592,-8.775559389104593
3695,7.229,16.058562088211897,-8.829562088211897
3696,7.29,16.060564773857347,-8.770564773857348
3697,7.356,16.062567446108087,-8.706567446108087
3698,7.372,16.06457010503092,-8.69257010503092
3699,7.456,16.06657275069232,-8.61057275069232
3700,7.086,16.06857538315843,-8.982575383158428
3701,7.392,16.070578002495054,-8.678578002495055
3702,7.272,16.072786903046286,-8.800786903046285
3703,7.144,16.07479111220298,-8.93079111220298
3704,7.369,16.07679537628227,-8.70779537628227
3705,7.382,16.078799698660376,-8.696799698660376
3706,7.231,16.080804082907672,-8.849804082907673
3707,7.331,16.0828085328024,-8.7518085328024
3708,7.204,16.084813052345506,-8.880813052345506
3709,7.228,16.086817645776733,-8.858817645776734
3710,7.552,16.088822317592072,-8.536822317592073
3711,7.422,16.09082707256266,-8.66882707256266
3712,7.357,16.09283191575536,-8.735831915755362
3713,7.556,16.094836852555083,-8.538836852555082
3714,7.6,16.09684188868909,-8.496841888689092
3715,7.432,16.09884703025346,-8.666847030253459
3716,7.407,16.100852283741933,-8.693852283741933
3717,7.235,16.102857656077358,-8.867857656077359
3718,7.448,16.104863154646047,-8.656863154646047
3719,7.424,16.106868787335312,-8.682868787335313
3720,7.208,16.108874562574524,-8.900874562574524
3721,7.243,16.110880489380076,-8.867880489380076
3722,7.376,16.112886577404666,-8.736886577404665
3723,7.369,16.11489283699138,-8.74589283699138
3724,7.242,16.116899279233056,-8.874899279233055
3725,7.478,16.11890591603761,-8.640905916037608
3726,7.484,16.120912760199868,-8.636912760199868
3727,7.201,16.122919825480775,-8.921919825480774
3728,7.562,16.124927126694736,-8.562927126694735
3729,7.427,16.12693467980606,-8.69993467980606
3730,7.56,16.128942502035606,-8.568942502035608
3731,7.496,16.13095061197882,-8.634950611978821
3732,7.108,16.132959029736536,-9.024959029736536
3733,7.452,16.134967777060098,-8.682967777060098
3734,7.318,16.13697687751259,-8.818976877512592
3735,7.373,16.1389863566482,-8.765986356648199
3736,7.126,16.1409962422119,-9.0149962422119
3737,7.359,16.14300656436226,-8.78400656436226
3738,7.218,16.14501735592013,-8.927017355920132
3739,7.288,16.147028652646853,-8.859028652646852
3740,7.295,16.1490404935557,-8.854040493555699
3741,7.571,16.151052921261186,-8.580052921261187
3742,7.344,16.153065982371317,-8.809065982371315
3743,7.291,16.15507972792877,-8.864079727928768
3744,6.952,16.157094213907804,-9.205094213907804
3745,7.421,16.159109501774857,-8.738109501774858
3746,7.241,16.161125659121968,-8.920125659121968
3747,7.381,16.163142760383607,-8.782142760383607
3748,7.562,16.16516088764928,-8.603160887649278
3749,7.409,16.167180131586196,-8.758180131586197
3750,7.387,16.169200592488767,-8.782200592488767
3751,7.503,16.171222381474376,-8.668222381474376
3752,7.138,16.17324562184826,-9.03524562184826
3753,7.605,16.17524764149192,-8.570247641491921
3754,7.338,16.177249651062567,-8.839249651062566
3755,7.652,16.17925165061044,-8.527251650610438
3756,7.449,16.181253640185524,-8.732253640185524
3757,7.377,16.183255619837563,-8.806255619837565
3758,7.536,16.185257589616047,-8.649257589616047
3759,7.301,16.187259549570214,-8.886259549570214
3760,7.325,16.189261499749072,-8.864261499749073
3761,7.12,16.19126344020137,-9.07126344020137
3762,7.366,16.193265370975624,-8.827265370975624
3763,7.392,16.195267292120104,-8.803267292120104
3764,7.358,16.197269203682833,-8.839269203682832
3765,7.154,16.199271105711606,-9.045271105711606
3766,7.601,16.20127299825397,-8.60027299825397
3767,7.281,16.203274881357235,-8.922274881357236
3768,7.065,16.20527675506849,-9.140276755068488
3769,7.468,16.207278619434568,-8.739278619434568
3770,7.484,16.20928047450208,-8.72528047450208
3771,7.22,16.21128232031741,-8.99128232031741
3772,7.795,16.21328415692669,-8.41828415692669
3773,7.415,16.215285984375846,-8.800285984375847
3774,7.494,16.217287802710562,-8.723287802710562
3775,7.059,16.219289611976293,-9.160289611976292
3776,7.367,16.221291412218278,-8.854291412218277
3777,7.31,16.223293203481518,-8.913293203481519
3778,7.344,16.22529498581079,-8.88129498581079
3779,7.304,16.227296759250663,-8.923296759250663
3780,7.661,16.22929852384546,-8.568298523845462
3781,7.301,16.231300279639314,-8.930300279639313
3782,7.398,16.233302026676103,-8.835302026676104
3783,7.24,16.235303764999514,-8.995303764999514
3784,7.459,16.237305494652997,-8.778305494652997
3785,7.368,16.2393072156798,-8.871307215679801
3786,7.136,16.241308928122944,-9.105308928122945
3787,7.257,16.243310632025242,-8.986310632025242
3788,7.482,16.245312327429293,-8.763312327429293
3789,7.114,16.24731401437748,-9.13331401437748
3790,7.483,16.249315692911978,-8.766315692911977
3791,7.283,16.251317363074754,-8.968317363074753
3792,7.553,16.253319024907555,-8.700319024907554
3793,7.283,16.25532067845193,-8.97232067845193
3794,7.547,16.257322323749218,-8.710322323749217
3795,7.656,16.259323960840554,-8.603323960840555
3796,7.35,16.261325589766862,-8.911325589766863
3797,7.516,16.263327210568868,-8.747327210568868
3798,7.16,16.26532882328709,-9.105328823287088
3799,7.009,16.26733042796184,-9.258330427961841
3800,7.352,16.269332024633247,-8.917332024633247
3801,7.435,16.27133361334122,-8.836333613341221
3802,7.381,16.27333519412548,-8.89233519412548
3803,7.548,16.275336767025546,-8.727336767025546
3804,7.619,16.27733833208074,-8.658338332080739
3805,7.436,16.279339889330185,-8.843339889330185
3806,7.603,16.28134143881282,-8.67834143881282
3807,7.259,16.28334298056738,-9.02434298056738
3808,7.393,16.285344514632403,-8.892344514632402
3809,7.411,16.287346041046245,-8.876346041046245
3810,7.483,16.289347559847066,-8.806347559847065
3811,7.333,16.291349071072837,-8.958349071072837
3812,7.218,16.293350574761337,-9.075350574761337
3813,7.127,16.295352070950162,-9.168352070950164
3814,7.27,16.297353559676715,-9.027353559676715
3815,7.59,16.29935504097821,-8.70935504097821
3816,7.445,16.301356514891687,-8.856356514891687
3817,7.549,16.303357981453985,-8.754357981453985
3818,7.52,16.305359440701775,-8.785359440701775
3819,7.399,16.307360892671536,-8.908360892671535
3820,7.396,16.30936233739957,-8.913362337399569
3821,7.15,16.31136377492199,-9.16136377492199
3822,7.328,16.31336520527474,-8.98536520527474
3823,7.3,16.31536662849357,-9.01536662849357
3824,7.549,16.31736804461407,-8.768368044614071
3825,7.426,16.31936945367164,-8.89336945367164
3826,7.524,16.321370855701506,-8.797370855701505
3827,7.454,16.32337225073872,-8.86937225073872
3828,7.548,16.325373638818157,-8.777373638818156
3829,7.528,16.327375019974514,-8.799375019974516
3830,7.339,16.32937639424233,-8.99037639424233
3831,7.599,16.331377761655954,-8.732377761655954
3832,7.603,16.333379122249575,-8.730379122249575
3833,7.557,16.335380476057207,-8.778380476057206
3834,7.568,16.337381823112697,-8.769381823112697
3835,7.498,16.339383163449718,-8.841383163449716
3836,7.215,16.341384497101778,-9.126384497101778
3837,7.441,16.34338582410222,-8.902385824102222
3838,7.589,16.34538714448422,-8.75638714448422
3839,7.265,16.347388458280793,-9.082388458280793
3840,7.443,16.349389765524776,-8.906389765524777
3841,7.259,16.351391066248848,-9.092391066248847
3842,7.509,16.353392360485536,-8.844392360485536
3843,7.237,16.355393648267192,-9.118393648267192
3844,7.633,16.357394929626007,-8.724394929626008
3845,7.407,16.35939620459402,-8.95239620459402
3846,7.418,16.361397473203105,-8.943397473203106
3847,7.462,16.363398735484974,-8.901398735484975
3848,7.149,16.365399991471186,-9.216399991471185
3849,7.182,16.367401241193143,-9.185401241193142
3850,7.228,16.369402484682084,-9.141402484682084
3851,7.379,16.371403721969095,-8.992403721969096
3852,7.301,16.373404953085114,-9.072404953085114
3853,7.398,16.375406178060917,-8.977406178060917
3854,7.413,16.377407396927126,-8.964407396927125
3855,7.448,16.379408609714215,-8.931408609714214
3856,7.282,16.3814098164525,-9.0994098164525
3857,7.156,16.383411017172158,-9.227411017172159
3858,7.478,16.3854122119032,-8.907412211903202
3859,7.096,16.387413400675495,-9.291413400675495
3860,7.536,16.389414583518764,-8.853414583518765
3861,7.381,16.39141576046258,-9.010415760462578
3862,7.311,16.39341693153636,-9.082416931536361
3863,7.015,16.39541809676939,-9.38041809676939
3864,7.437,16.397419256190794,-8.960419256190793
3865,7.289,16.39942040982956,-9.11042040982956
3866,7.267,16.401421557714528,-9.134421557714528
3867,7.422,16.403422699874394,-8.981422699874393
3868,7.392,16.405423836337718,-9.013423836337719
3869,7.458,16.407424967132904,-8.949424967132904
3870,7.355,16.40942609228823,-9.054426092288228
3871,7.407,16.411427211831814,-9.004427211831814
3872,7.453,16.413428325791653,-8.960428325791653
3873,7.374,16.415429434195595,-9.041429434195596
3874,7.164,16.417430537071347,-9.253430537071347
3875,7.06,16.419431634446486,-9.359431634446487
3876,7.388,16.42143272634844,-9.033432726348439
3877,7.231,16.42343381280451,-9.192433812804511
3878,7.39,16.425434893841864,-9.035434893841863
3879,7.302,16.42743596948752,-9.12543596948752
3880,7.241,16.429437039768366,-9.188437039768367
3881,7.423,16.431438104711166,-9.008438104711166
3882,7.527,16.433439164342545,-8.906439164342544
3883,7.434,16.435440218688985,-9.001440218688984
3884,7.316,16.437441267776855,-9.121441267776856
3885,7.34,16.439442311632376,-9.099442311632377
3886,7.327,16.44144335028165,-9.114443350281649
3887,7.499,16.443444383750634,-8.944444383750636
3888,7.24,16.445445412065173,-9.205445412065172
3889,7.317,16.44744643525097,-9.13044643525097
3890,7.332,16.449447453333608,-9.117447453333607
3891,7.29,16.451448466338537,-9.161448466338538
3892,7.136,16.453449474291084,-9.317449474291084
3893,7.596,16.455450477216445,-8.859450477216445
3894,7.639,16.457451475139695,-8.818451475139696
3895,7.4,16.459452468085782,-9.059452468085782
3896,7.171,16.46145345607953,-9.290453456079529
3897,7.23,16.46345443914564,-9.233454439145639
3898,7.382,16.465455417308686,-9.083455417308686
3899,7.206,16.46745639059312,-9.261456390593121
3900,7.441,16.46945735902328,-9.028457359023282
3901,7.435,16.471458322623374,-9.036458322623375
3902,7.439,16.473459281417494,-9.034459281417494
3903,7.129,16.47546023542961,-9.346460235429609
3904,7.342,16.477461184683566,-9.135461184683567
3905,7.64,16.479462129203103,-8.839462129203103
3906,7.385,16.481463069011827,-9.096463069011827
3907,7.386,16.483464004133236,-9.097464004133236
3908,7.276,16.485464934590706,-9.209464934590706
3909,7.24,16.4874658604075,-9.2474658604075
3910,7.401,16.489466781606765,-9.088466781606765
3911,7.452,16.49146769821153,-9.03946769821153
3912,7.293,16.493468610244708,-9.200468610244709
3913,7.287,16.495469517729106,-9.208469517729107
3914,7.146,16.497470420687403,-9.351470420687402
3915,7.376,16.499471319142174,-9.123471319142173
3916,7.042,16.50147221311589,-9.45947221311589
3917,7.453,16.503473102630885,-9.050473102630885
3918,7.544,16.50547398770941,-8.961473987709411
3919,7.547,16.50747486837359,-8.960474868373588
3920,7.204,16.510188397607855,-9.306188397607855
3921,7.515,16.512194851650214,-8.997194851650214
3922,7.201,16.514201535757653,-9.313201535757653
3923,7.21,16.51620846139234,-9.306208461392337
3924,7.393,16.51821564068813,-9.125215640688129
3925,7.445,16.520223086497964,-9.075223086497964
3926,7.574,16.522230812445137,-8.948230812445138
3927,7.148,16.52423883297887,-9.37623883297887
3928,7.291,16.526247163434554,-9.235247163434554
3929,7.496,16.528255820099105,-9.032255820099104
3930,7.542,16.530264820281978,-8.988264820281978
3931,7.664,16.532274182392314,-8.868274182392314
3932,7.421,16.5342839260229,-9.113283926022902
3933,7.067,16.53629407204158,-9.469294072041581
3934,7.587,16.53830464269087,-8.951304642690872
3935,7.456,16.540315661696617,-9.084315661696618
3936,7.632,16.54232715438668,-8.91032715438668
3937,7.399,16.544339147820565,-9.145339147820565
3938,7.417,16.546351670931298,-9.129351670931298
3939,7.031,16.548364754680726,-9.517364754680727
3940,8.626,16.550378432229785,-7.924378432229785
3941,7.462,16.552392739125256,-9.090392739125257
3942,7.336,16.55440771350496,-9.218407713504961
3943,7.144,16.55642339632328,-9.412423396323279
3944,7.24,16.55843983159944,-9.31843983159944
3945,7.163,16.56045706669104,-9.39745706669104
3946,7.211,16.562475152595802,-9.351475152595802
3947,7.466,16.56449414428475,-9.09849414428475
3948,7.515,16.566514101070613,-9.051514101070612
3949,7.24,16.568535087015558,-9.328535087015558
3950,7.333,16.57055717138306,-9.237557171383061
3951,7.344,16.572580429139258,-9.228580429139257
3952,7.496,16.574604941509914,-9.078604941509914
3953,7.437,16.576630796599936,-9.139630796599935
3954,7.357,16.57865809008338,-9.22165809008338
3955,7.513,16.58068692597292,-9.06768692597292
3956,7.337,16.58271741747917,-9.24571741747917
3957,7.499,16.584749687971552,-9.085749687971553
3958,7.121,16.58678387205435,-9.46578387205435
3959,7.322,16.588820116773316,-9.266820116773317
3960,7.384,16.590858582970746,-9.206858582970746
3961,7.211,16.592899446809525,-9.381899446809525
3962,7.483,16.594942901489755,-9.111942901489755
3963,7.179,16.596989159185362,-9.417989159185362
3964,7.131,16.599038453232225,-9.468038453232225
3965,7.662,16.60109104060455,-8.939091040604552
3966,7.421,16.603147204722017,-9.182147204722018
3967,7.291,16.60520725863722,-9.314207258637218
3968,7.504,16.60727154866111,-9.10327154866111
3969,7.287,16.60934045849389,-9.32234045849389
3970,7.331,16.611414413940118,-9.280414413940118
3971,7.322,16.61341509297763,-9.29141509297763
